Day,country,cases,rate,pop,infection_rate
200204,Ecuador,0,0.0,17084357.0,0.0
200205,Ecuador,0,0.0,17084357.0,0.0
200206,Ecuador,0,0.0,17084357.0,0.0
200207,Ecuador,0,0.0,17084357.0,0.0
200208,Ecuador,0,0.0,17084357.0,0.0
200209,Ecuador,0,0.0,17084357.0,0.0
200210,Ecuador,0,0.0,17084357.0,0.0
200211,Ecuador,0,0.0,17084357.0,0.0
200212,Ecuador,0,0.0,17084357.0,0.0
200213,Ecuador,0,0.0,17084357.0,0.0
200214,Ecuador,0,0.0,17084357.0,0.0
200215,Ecuador,0,0.0,17084357.0,0.0
200216,Ecuador,0,0.0,17084357.0,0.0
200217,Ecuador,0,0.0,17084357.0,0.0
200218,Ecuador,0,0.0,17084357.0,0.0
200219,Ecuador,0,0.0,17084357.0,0.0
200220,Ecuador,0,0.0,17084357.0,0.0
200221,Ecuador,0,0.0,17084357.0,0.0
200222,Ecuador,0,0.0,17084357.0,0.0
200223,Ecuador,0,0.0,17084357.0,0.0
200224,Ecuador,0,0.0,17084357.0,0.0
200225,Ecuador,0,0.0,17084357.0,0.0
200226,Ecuador,0,0.0,17084357.0,0.0
200227,Ecuador,0,0.0,17084357.0,0.0
200228,Ecuador,0,0.0,17084357.0,0.0
200229,Ecuador,0,0.0,17084357.0,0.0
200301,Ecuador,6,0.0,17084357.0,0.03511984676976722
200302,Ecuador,6,16.66666666666667,17084357.0,0.03511984676976722
200303,Ecuador,7,42.85714285714286,17084357.0,0.04097315456472842
200304,Ecuador,10,30.0,17084357.0,0.05853307794961203
200305,Ecuador,13,0.0,17084357.0,0.07609300133449565
200306,Ecuador,13,0.0,17084357.0,0.07609300133449565
200307,Ecuador,13,7.692307692307693,17084357.0,0.07609300133449565
200308,Ecuador,14,7.142857142857139,17084357.0,0.08194630912945684
200309,Ecuador,15,0.0,17084357.0,0.08779961692441805
200310,Ecuador,15,13.333333333333329,17084357.0,0.08779961692441805
200311,Ecuador,17,0.0,17084357.0,0.09950623251434046
200312,Ecuador,17,0.0,17084357.0,0.09950623251434046
200313,Ecuador,17,64.70588235294119,17084357.0,0.09950623251434046
200314,Ecuador,28,0.0,17084357.0,0.16389261825891369
200315,Ecuador,28,32.14285714285714,17084357.0,0.16389261825891369
200316,Ecuador,37,56.756756756756744,17084357.0,0.21657238841356452
200317,Ecuador,58,91.37931034482759,17084357.0,0.3394918521077498
200318,Ecuador,111,0.0,17084357.0,0.6497171652406936
200122,Egypt,0,0.0,98423595.0,0.0
200123,Egypt,0,0.0,98423595.0,0.0
200124,Egypt,0,0.0,98423595.0,0.0
200125,Egypt,0,0.0,98423595.0,0.0
200126,Egypt,0,0.0,98423595.0,0.0
200127,Egypt,0,0.0,98423595.0,0.0
200128,Egypt,0,0.0,98423595.0,0.0
200129,Egypt,0,0.0,98423595.0,0.0
200130,Egypt,0,0.0,98423595.0,0.0
200131,Egypt,0,0.0,98423595.0,0.0
200201,Egypt,0,0.0,98423595.0,0.0
200202,Egypt,0,0.0,98423595.0,0.0
200203,Egypt,0,0.0,98423595.0,0.0
200204,Egypt,0,0.0,98423595.0,0.0
200205,Egypt,0,0.0,98423595.0,0.0
200206,Egypt,0,0.0,98423595.0,0.0
200207,Egypt,0,0.0,98423595.0,0.0
200208,Egypt,0,0.0,98423595.0,0.0
200209,Egypt,0,0.0,98423595.0,0.0
200210,Egypt,0,0.0,98423595.0,0.0
200211,Egypt,0,0.0,98423595.0,0.0
200212,Egypt,0,0.0,98423595.0,0.0
200213,Egypt,0,0.0,98423595.0,0.0
200214,Egypt,1,0.0,98423595.0,0.0010160165354659114
200215,Egypt,1,0.0,98423595.0,0.0010160165354659114
200216,Egypt,1,0.0,98423595.0,0.0010160165354659114
200217,Egypt,1,0.0,98423595.0,0.0010160165354659114
200218,Egypt,1,0.0,98423595.0,0.0010160165354659114
200219,Egypt,1,0.0,98423595.0,0.0010160165354659114
200220,Egypt,1,0.0,98423595.0,0.0010160165354659114
200221,Egypt,1,0.0,98423595.0,0.0010160165354659114
200222,Egypt,1,0.0,98423595.0,0.0010160165354659114
200223,Egypt,1,0.0,98423595.0,0.0010160165354659114
200224,Egypt,1,0.0,98423595.0,0.0010160165354659114
200225,Egypt,1,0.0,98423595.0,0.0010160165354659114
200226,Egypt,1,0.0,98423595.0,0.0010160165354659114
200227,Egypt,1,0.0,98423595.0,0.0010160165354659114
200228,Egypt,1,0.0,98423595.0,0.0010160165354659114
200229,Egypt,1,100.0,98423595.0,0.0010160165354659114
200301,Egypt,2,0.0,98423595.0,0.002032033070931823
200302,Egypt,2,0.0,98423595.0,0.002032033070931823
200303,Egypt,2,0.0,98423595.0,0.002032033070931823
200304,Egypt,2,50.0,98423595.0,0.002032033070931823
200305,Egypt,3,400.0,98423595.0,0.0030480496063977343
200306,Egypt,15,0.0,98423595.0,0.015240248031988672
200307,Egypt,15,226.66666666666669,98423595.0,0.015240248031988672
200308,Egypt,49,12.244897959183675,98423595.0,0.04978481023782966
200309,Egypt,55,7.272727272727266,98423595.0,0.05588090945062513
200310,Egypt,59,1.6949152542372872,98423595.0,0.05994497559248877
200311,Egypt,60,11.666666666666671,98423595.0,0.06096099212795469
200312,Egypt,67,19.40298507462687,98423595.0,0.06807310787621607
200313,Egypt,80,36.25,98423595.0,0.0812813228372729
200314,Egypt,109,0.9174311926605441,98423595.0,0.11074580236578434
200315,Egypt,110,36.363636363636374,98423595.0,0.11176181890125025
200316,Egypt,150,30.666666666666657,98423595.0,0.1524024803198867
200317,Egypt,196,0.0,98423595.0,0.19913924095131863
200318,Egypt,196,0.0,98423595.0,0.19913924095131863
200122,Equatorial Guinea,0,0.0,1308974.0,0.0
200123,Equatorial Guinea,0,0.0,1308974.0,0.0
200124,Equatorial Guinea,0,0.0,1308974.0,0.0
200125,Equatorial Guinea,0,0.0,1308974.0,0.0
200126,Equatorial Guinea,0,0.0,1308974.0,0.0
200127,Equatorial Guinea,0,0.0,1308974.0,0.0
200128,Equatorial Guinea,0,0.0,1308974.0,0.0
200129,Equatorial Guinea,0,0.0,1308974.0,0.0
200130,Equatorial Guinea,0,0.0,1308974.0,0.0
200131,Equatorial Guinea,0,0.0,1308974.0,0.0
200201,Equatorial Guinea,0,0.0,1308974.0,0.0
200202,Equatorial Guinea,0,0.0,1308974.0,0.0
200203,Equatorial Guinea,0,0.0,1308974.0,0.0
200204,Equatorial Guinea,0,0.0,1308974.0,0.0
200205,Equatorial Guinea,0,0.0,1308974.0,0.0
200206,Equatorial Guinea,0,0.0,1308974.0,0.0
200207,Equatorial Guinea,0,0.0,1308974.0,0.0
200208,Equatorial Guinea,0,0.0,1308974.0,0.0
200209,Equatorial Guinea,0,0.0,1308974.0,0.0
200210,Equatorial Guinea,0,0.0,1308974.0,0.0
200211,Equatorial Guinea,0,0.0,1308974.0,0.0
200212,Equatorial Guinea,0,0.0,1308974.0,0.0
200213,Equatorial Guinea,0,0.0,1308974.0,0.0
200214,Equatorial Guinea,0,0.0,1308974.0,0.0
200215,Equatorial Guinea,0,0.0,1308974.0,0.0
200216,Equatorial Guinea,0,0.0,1308974.0,0.0
200217,Equatorial Guinea,0,0.0,1308974.0,0.0
200218,Equatorial Guinea,0,0.0,1308974.0,0.0
200219,Equatorial Guinea,0,0.0,1308974.0,0.0
200220,Equatorial Guinea,0,0.0,1308974.0,0.0
200221,Equatorial Guinea,0,0.0,1308974.0,0.0
200222,Equatorial Guinea,0,0.0,1308974.0,0.0
200223,Equatorial Guinea,0,0.0,1308974.0,0.0
200224,Equatorial Guinea,0,0.0,1308974.0,0.0
200225,Equatorial Guinea,0,0.0,1308974.0,0.0
200226,Equatorial Guinea,0,0.0,1308974.0,0.0
200227,Equatorial Guinea,0,0.0,1308974.0,0.0
200228,Equatorial Guinea,0,0.0,1308974.0,0.0
200229,Equatorial Guinea,0,0.0,1308974.0,0.0
200301,Equatorial Guinea,0,0.0,1308974.0,0.0
200302,Equatorial Guinea,0,0.0,1308974.0,0.0
200303,Equatorial Guinea,0,0.0,1308974.0,0.0
200304,Equatorial Guinea,0,0.0,1308974.0,0.0
200305,Equatorial Guinea,0,0.0,1308974.0,0.0
200306,Equatorial Guinea,0,0.0,1308974.0,0.0
200307,Equatorial Guinea,0,0.0,1308974.0,0.0
200308,Equatorial Guinea,0,0.0,1308974.0,0.0
200309,Equatorial Guinea,0,0.0,1308974.0,0.0
200310,Equatorial Guinea,0,0.0,1308974.0,0.0
200311,Equatorial Guinea,0,0.0,1308974.0,0.0
200312,Equatorial Guinea,0,0.0,1308974.0,0.0
200313,Equatorial Guinea,0,0.0,1308974.0,0.0
200314,Equatorial Guinea,0,0.0,1308974.0,0.0
200315,Equatorial Guinea,1,0.0,1308974.0,0.07639571145034202
200316,Equatorial Guinea,1,0.0,1308974.0,0.07639571145034202
200317,Equatorial Guinea,1,300.0,1308974.0,0.07639571145034202
200318,Equatorial Guinea,4,0.0,1308974.0,0.3055828458013681
200122,Estonia,0,0.0,1320884.0,0.0
200123,Estonia,0,0.0,1320884.0,0.0
200124,Estonia,0,0.0,1320884.0,0.0
200125,Estonia,0,0.0,1320884.0,0.0
200126,Estonia,0,0.0,1320884.0,0.0
200127,Estonia,0,0.0,1320884.0,0.0
200128,Estonia,0,0.0,1320884.0,0.0
200129,Estonia,0,0.0,1320884.0,0.0
200130,Estonia,0,0.0,1320884.0,0.0
200131,Estonia,0,0.0,1320884.0,0.0
200201,Estonia,0,0.0,1320884.0,0.0
200202,Estonia,0,0.0,1320884.0,0.0
200203,Estonia,0,0.0,1320884.0,0.0
200204,Estonia,0,0.0,1320884.0,0.0
200205,Estonia,0,0.0,1320884.0,0.0
200206,Estonia,0,0.0,1320884.0,0.0
200207,Estonia,0,0.0,1320884.0,0.0
200208,Estonia,0,0.0,1320884.0,0.0
200209,Estonia,0,0.0,1320884.0,0.0
200210,Estonia,0,0.0,1320884.0,0.0
200211,Estonia,0,0.0,1320884.0,0.0
200212,Estonia,0,0.0,1320884.0,0.0
200213,Estonia,0,0.0,1320884.0,0.0
200214,Estonia,0,0.0,1320884.0,0.0
200215,Estonia,0,0.0,1320884.0,0.0
200216,Estonia,0,0.0,1320884.0,0.0
200217,Estonia,0,0.0,1320884.0,0.0
200218,Estonia,0,0.0,1320884.0,0.0
200219,Estonia,0,0.0,1320884.0,0.0
200220,Estonia,0,0.0,1320884.0,0.0
200221,Estonia,0,0.0,1320884.0,0.0
200222,Estonia,0,0.0,1320884.0,0.0
200223,Estonia,0,0.0,1320884.0,0.0
200224,Estonia,0,0.0,1320884.0,0.0
200225,Estonia,0,0.0,1320884.0,0.0
200226,Estonia,0,0.0,1320884.0,0.0
200227,Estonia,1,0.0,1320884.0,0.07570687509274092
200228,Estonia,1,0.0,1320884.0,0.07570687509274092
200229,Estonia,1,0.0,1320884.0,0.07570687509274092
200301,Estonia,1,0.0,1320884.0,0.07570687509274092
200302,Estonia,1,100.0,1320884.0,0.07570687509274092
200303,Estonia,2,0.0,1320884.0,0.15141375018548184
200304,Estonia,2,50.0,1320884.0,0.15141375018548184
200305,Estonia,3,233.33333333333331,1320884.0,0.22712062527822277
200306,Estonia,10,0.0,1320884.0,0.7570687509274092
200307,Estonia,10,0.0,1320884.0,0.7570687509274092
200308,Estonia,10,0.0,1320884.0,0.7570687509274092
200309,Estonia,10,20.0,1320884.0,0.7570687509274092
200310,Estonia,12,33.33333333333334,1320884.0,0.9084825011128911
200311,Estonia,16,0.0,1320884.0,1.2113100014838547
200312,Estonia,16,393.75,1320884.0,1.2113100014838547
200313,Estonia,79,45.569620253164544,1320884.0,5.980843132326533
200314,Estonia,115,48.69565217391303,1320884.0,8.706290635665207
200315,Estonia,171,19.88304093567251,1320884.0,12.945875640858697
200316,Estonia,205,9.756097560975604,1320884.0,15.519909394011888
200317,Estonia,225,14.666666666666671,1320884.0,17.03404689586671
200318,Estonia,258,0.0,1320884.0,19.53237377392716
200122,Eswatini,0,0.0,1136191.0,0.0
200123,Eswatini,0,0.0,1136191.0,0.0
200124,Eswatini,0,0.0,1136191.0,0.0
200125,Eswatini,0,0.0,1136191.0,0.0
200126,Eswatini,0,0.0,1136191.0,0.0
200127,Eswatini,0,0.0,1136191.0,0.0
200128,Eswatini,0,0.0,1136191.0,0.0
200129,Eswatini,0,0.0,1136191.0,0.0
200130,Eswatini,0,0.0,1136191.0,0.0
200131,Eswatini,0,0.0,1136191.0,0.0
200201,Eswatini,0,0.0,1136191.0,0.0
200202,Eswatini,0,0.0,1136191.0,0.0
200203,Eswatini,0,0.0,1136191.0,0.0
200204,Eswatini,0,0.0,1136191.0,0.0
200205,Eswatini,0,0.0,1136191.0,0.0
200206,Eswatini,0,0.0,1136191.0,0.0
200207,Eswatini,0,0.0,1136191.0,0.0
200208,Eswatini,0,0.0,1136191.0,0.0
200209,Eswatini,0,0.0,1136191.0,0.0
200210,Eswatini,0,0.0,1136191.0,0.0
200211,Eswatini,0,0.0,1136191.0,0.0
200212,Eswatini,0,0.0,1136191.0,0.0
200213,Eswatini,0,0.0,1136191.0,0.0
200214,Eswatini,0,0.0,1136191.0,0.0
200215,Eswatini,0,0.0,1136191.0,0.0
200216,Eswatini,0,0.0,1136191.0,0.0
200217,Eswatini,0,0.0,1136191.0,0.0
200218,Eswatini,0,0.0,1136191.0,0.0
200219,Eswatini,0,0.0,1136191.0,0.0
200220,Eswatini,0,0.0,1136191.0,0.0
200221,Eswatini,0,0.0,1136191.0,0.0
200222,Eswatini,0,0.0,1136191.0,0.0
200223,Eswatini,0,0.0,1136191.0,0.0
200224,Eswatini,0,0.0,1136191.0,0.0
200225,Eswatini,0,0.0,1136191.0,0.0
200226,Eswatini,0,0.0,1136191.0,0.0
200227,Eswatini,0,0.0,1136191.0,0.0
200228,Eswatini,0,0.0,1136191.0,0.0
200229,Eswatini,0,0.0,1136191.0,0.0
200301,Eswatini,0,0.0,1136191.0,0.0
200302,Eswatini,0,0.0,1136191.0,0.0
200303,Eswatini,0,0.0,1136191.0,0.0
200304,Eswatini,0,0.0,1136191.0,0.0
200305,Eswatini,0,0.0,1136191.0,0.0
200306,Eswatini,0,0.0,1136191.0,0.0
200307,Eswatini,0,0.0,1136191.0,0.0
200308,Eswatini,0,0.0,1136191.0,0.0
200309,Eswatini,0,0.0,1136191.0,0.0
200310,Eswatini,0,0.0,1136191.0,0.0
200311,Eswatini,0,0.0,1136191.0,0.0
200312,Eswatini,0,0.0,1136191.0,0.0
200313,Eswatini,0,0.0,1136191.0,0.0
200314,Eswatini,1,0.0,1136191.0,0.088013370991321
200315,Eswatini,1,0.0,1136191.0,0.088013370991321
200316,Eswatini,1,0.0,1136191.0,0.088013370991321
200317,Eswatini,1,0.0,1136191.0,0.088013370991321
200318,Eswatini,1,0.0,1136191.0,0.088013370991321
200122,Ethiopia,0,0.0,109224559.0,0.0
200123,Ethiopia,0,0.0,109224559.0,0.0
200124,Ethiopia,0,0.0,109224559.0,0.0
200125,Ethiopia,0,0.0,109224559.0,0.0
200126,Ethiopia,0,0.0,109224559.0,0.0
200127,Ethiopia,0,0.0,109224559.0,0.0
200128,Ethiopia,0,0.0,109224559.0,0.0
200129,Ethiopia,0,0.0,109224559.0,0.0
200130,Ethiopia,0,0.0,109224559.0,0.0
200131,Ethiopia,0,0.0,109224559.0,0.0
200201,Ethiopia,0,0.0,109224559.0,0.0
200202,Ethiopia,0,0.0,109224559.0,0.0
200203,Ethiopia,0,0.0,109224559.0,0.0
200204,Ethiopia,0,0.0,109224559.0,0.0
200205,Ethiopia,0,0.0,109224559.0,0.0
200206,Ethiopia,0,0.0,109224559.0,0.0
200207,Ethiopia,0,0.0,109224559.0,0.0
200208,Ethiopia,0,0.0,109224559.0,0.0
200209,Ethiopia,0,0.0,109224559.0,0.0
200210,Ethiopia,0,0.0,109224559.0,0.0
200211,Ethiopia,0,0.0,109224559.0,0.0
200212,Ethiopia,0,0.0,109224559.0,0.0
200213,Ethiopia,0,0.0,109224559.0,0.0
200214,Ethiopia,0,0.0,109224559.0,0.0
200215,Ethiopia,0,0.0,109224559.0,0.0
200216,Ethiopia,0,0.0,109224559.0,0.0
200217,Ethiopia,0,0.0,109224559.0,0.0
200218,Ethiopia,0,0.0,109224559.0,0.0
200219,Ethiopia,0,0.0,109224559.0,0.0
200220,Ethiopia,0,0.0,109224559.0,0.0
200221,Ethiopia,0,0.0,109224559.0,0.0
200222,Ethiopia,0,0.0,109224559.0,0.0
200223,Ethiopia,0,0.0,109224559.0,0.0
200224,Ethiopia,0,0.0,109224559.0,0.0
200225,Ethiopia,0,0.0,109224559.0,0.0
200226,Ethiopia,0,0.0,109224559.0,0.0
200227,Ethiopia,0,0.0,109224559.0,0.0
200228,Ethiopia,0,0.0,109224559.0,0.0
200229,Ethiopia,0,0.0,109224559.0,0.0
200301,Ethiopia,0,0.0,109224559.0,0.0
200302,Ethiopia,0,0.0,109224559.0,0.0
200303,Ethiopia,0,0.0,109224559.0,0.0
200304,Ethiopia,0,0.0,109224559.0,0.0
200305,Ethiopia,0,0.0,109224559.0,0.0
200306,Ethiopia,0,0.0,109224559.0,0.0
200307,Ethiopia,0,0.0,109224559.0,0.0
200308,Ethiopia,0,0.0,109224559.0,0.0
200309,Ethiopia,0,0.0,109224559.0,0.0
200310,Ethiopia,0,0.0,109224559.0,0.0
200311,Ethiopia,0,0.0,109224559.0,0.0
200312,Ethiopia,0,0.0,109224559.0,0.0
200313,Ethiopia,1,0.0,109224559.0,0.0009155450103488172
200314,Ethiopia,1,0.0,109224559.0,0.0009155450103488172
200315,Ethiopia,1,400.0,109224559.0,0.0009155450103488172
200316,Ethiopia,5,0.0,109224559.0,0.004577725051744086
200317,Ethiopia,5,20.0,109224559.0,0.004577725051744086
200318,Ethiopia,6,0.0,109224559.0,0.0054932700620929035
200122,Finland,0,0.0,5518050.0,0.0
200123,Finland,0,0.0,5518050.0,0.0
200124,Finland,0,0.0,5518050.0,0.0
200125,Finland,0,0.0,5518050.0,0.0
200126,Finland,0,0.0,5518050.0,0.0
200127,Finland,0,0.0,5518050.0,0.0
200128,Finland,0,0.0,5518050.0,0.0
200129,Finland,1,0.0,5518050.0,0.018122343943965714
200130,Finland,1,0.0,5518050.0,0.018122343943965714
200131,Finland,1,0.0,5518050.0,0.018122343943965714
200201,Finland,1,0.0,5518050.0,0.018122343943965714
200202,Finland,1,0.0,5518050.0,0.018122343943965714
200203,Finland,1,0.0,5518050.0,0.018122343943965714
200204,Finland,1,0.0,5518050.0,0.018122343943965714
200205,Finland,1,0.0,5518050.0,0.018122343943965714
200206,Finland,1,0.0,5518050.0,0.018122343943965714
200207,Finland,1,0.0,5518050.0,0.018122343943965714
200208,Finland,1,0.0,5518050.0,0.018122343943965714
200209,Finland,1,0.0,5518050.0,0.018122343943965714
200210,Finland,1,0.0,5518050.0,0.018122343943965714
200211,Finland,1,0.0,5518050.0,0.018122343943965714
200212,Finland,1,0.0,5518050.0,0.018122343943965714
200213,Finland,1,0.0,5518050.0,0.018122343943965714
200214,Finland,1,0.0,5518050.0,0.018122343943965714
200215,Finland,1,0.0,5518050.0,0.018122343943965714
200216,Finland,1,0.0,5518050.0,0.018122343943965714
200217,Finland,1,0.0,5518050.0,0.018122343943965714
200218,Finland,1,0.0,5518050.0,0.018122343943965714
200219,Finland,1,0.0,5518050.0,0.018122343943965714
200220,Finland,1,0.0,5518050.0,0.018122343943965714
200221,Finland,1,0.0,5518050.0,0.018122343943965714
200222,Finland,1,0.0,5518050.0,0.018122343943965714
200223,Finland,1,0.0,5518050.0,0.018122343943965714
200224,Finland,1,0.0,5518050.0,0.018122343943965714
200225,Finland,1,100.0,5518050.0,0.018122343943965714
200226,Finland,2,0.0,5518050.0,0.03624468788793143
200227,Finland,2,0.0,5518050.0,0.03624468788793143
200228,Finland,2,50.0,5518050.0,0.03624468788793143
200229,Finland,3,100.0,5518050.0,0.05436703183189714
200301,Finland,6,0.0,5518050.0,0.10873406366379428
200302,Finland,6,0.0,5518050.0,0.10873406366379428
200303,Finland,6,0.0,5518050.0,0.10873406366379428
200304,Finland,6,100.0,5518050.0,0.10873406366379428
200305,Finland,12,25.0,5518050.0,0.21746812732758855
200306,Finland,15,0.0,5518050.0,0.2718351591594857
200307,Finland,15,53.33333333333334,5518050.0,0.2718351591594857
200308,Finland,23,30.434782608695656,5518050.0,0.4168139107112114
200309,Finland,30,33.33333333333334,5518050.0,0.5436703183189714
200310,Finland,40,47.5,5518050.0,0.7248937577586285
200311,Finland,59,0.0,5518050.0,1.069218292693977
200312,Finland,59,162.71186440677968,5518050.0,1.069218292693977
200313,Finland,155,45.16129032258064,5518050.0,2.8089633113146855
200314,Finland,225,8.444444444444443,5518050.0,4.077527387392285
200315,Finland,244,13.52459016393442,5518050.0,4.421851922327634
200316,Finland,277,15.884476534296027,5518050.0,5.019889272478502
200317,Finland,321,4.672897196261687,5518050.0,5.817272406012994
200318,Finland,336,0.0,5518050.0,6.08910756517248
200122,France,0,0.0,66987244.0,0.0
200123,France,0,0.0,66987244.0,0.0
200124,France,2,50.0,66987244.0,0.0029856430576543796
200125,France,3,0.0,66987244.0,0.00447846458648157
200126,France,3,0.0,66987244.0,0.00447846458648157
200127,France,3,33.33333333333334,66987244.0,0.00447846458648157
200128,France,4,25.0,66987244.0,0.005971286115308759
200129,France,5,0.0,66987244.0,0.00746410764413595
200130,France,5,0.0,66987244.0,0.00746410764413595
200131,France,5,20.0,66987244.0,0.00746410764413595
200201,France,6,0.0,66987244.0,0.00895692917296314
200202,France,6,0.0,66987244.0,0.00895692917296314
200203,France,6,0.0,66987244.0,0.00895692917296314
200204,France,6,0.0,66987244.0,0.00895692917296314
200205,France,6,0.0,66987244.0,0.00895692917296314
200206,France,6,0.0,66987244.0,0.00895692917296314
200207,France,6,83.33333333333334,66987244.0,0.00895692917296314
200208,France,11,0.0,66987244.0,0.01642103681709909
200209,France,11,0.0,66987244.0,0.01642103681709909
200210,France,11,0.0,66987244.0,0.01642103681709909
200211,France,11,0.0,66987244.0,0.01642103681709909
200212,France,11,0.0,66987244.0,0.01642103681709909
200213,France,11,0.0,66987244.0,0.01642103681709909
200214,France,11,9.090909090909093,66987244.0,0.01642103681709909
200215,France,12,0.0,66987244.0,0.01791385834592628
200216,France,12,0.0,66987244.0,0.01791385834592628
200217,France,12,0.0,66987244.0,0.01791385834592628
200218,France,12,0.0,66987244.0,0.01791385834592628
200219,France,12,0.0,66987244.0,0.01791385834592628
200220,France,12,0.0,66987244.0,0.01791385834592628
200221,France,12,0.0,66987244.0,0.01791385834592628
200222,France,12,0.0,66987244.0,0.01791385834592628
200223,France,12,0.0,66987244.0,0.01791385834592628
200224,France,12,16.66666666666667,66987244.0,0.01791385834592628
200225,France,14,28.571428571428584,66987244.0,0.02089950140358066
200226,France,18,111.11111111111111,66987244.0,0.026870787518889418
200227,France,38,50.0,66987244.0,0.05672721809543321
200228,France,57,75.43859649122808,66987244.0,0.08509082714314982
200229,France,100,30.0,66987244.0,0.14928215288271898
200301,France,130,46.923076923076934,66987244.0,0.19406679874753469
200302,France,191,6.806282722513089,66987244.0,0.2851289120059933
200303,France,204,41.176470588235304,66987244.0,0.30453559188074675
200304,France,288,31.944444444444457,66987244.0,0.4299326003022307
200305,France,380,72.63157894736841,66987244.0,0.5672721809543322
200306,France,656,45.884146341463406,66987244.0,0.9792909229106366
200307,France,957,18.495297805642636,66987244.0,1.4286302030876208
200308,France,1134,7.319223985890659,66987244.0,1.6928596136900333
200309,France,1217,47.24732949876747,66987244.0,1.81676380058269
200310,France,1792,27.79017857142857,66987244.0,2.6751361796583244
200311,France,2290,0.0,66987244.0,3.4185613010142646
200312,France,2290,60.6113537117904,66987244.0,3.4185613010142646
200313,France,3678,21.99564980967918,66987244.0,5.490597583026404
200314,France,4487,0.8023178069979906,66987244.0,6.698290199847601
200315,France,4523,47.42427592305992,66987244.0,6.7520317748853795
200316,France,6668,15.461907618476303,66987244.0,9.954133954219701
200317,France,7699,18.26211196259254,66987244.0,11.493232950440534
200318,France,9105,0.0,66987244.0,13.592140019971563
200122,Gabon,0,0.0,2119275.0,0.0
200123,Gabon,0,0.0,2119275.0,0.0
200124,Gabon,0,0.0,2119275.0,0.0
200125,Gabon,0,0.0,2119275.0,0.0
200126,Gabon,0,0.0,2119275.0,0.0
200127,Gabon,0,0.0,2119275.0,0.0
200128,Gabon,0,0.0,2119275.0,0.0
200129,Gabon,0,0.0,2119275.0,0.0
200130,Gabon,0,0.0,2119275.0,0.0
200131,Gabon,0,0.0,2119275.0,0.0
200201,Gabon,0,0.0,2119275.0,0.0
200202,Gabon,0,0.0,2119275.0,0.0
200203,Gabon,0,0.0,2119275.0,0.0
200204,Gabon,0,0.0,2119275.0,0.0
200205,Gabon,0,0.0,2119275.0,0.0
200206,Gabon,0,0.0,2119275.0,0.0
200207,Gabon,0,0.0,2119275.0,0.0
200208,Gabon,0,0.0,2119275.0,0.0
200209,Gabon,0,0.0,2119275.0,0.0
200210,Gabon,0,0.0,2119275.0,0.0
200211,Gabon,0,0.0,2119275.0,0.0
200212,Gabon,0,0.0,2119275.0,0.0
200213,Gabon,0,0.0,2119275.0,0.0
200214,Gabon,0,0.0,2119275.0,0.0
200215,Gabon,0,0.0,2119275.0,0.0
200216,Gabon,0,0.0,2119275.0,0.0
200217,Gabon,0,0.0,2119275.0,0.0
200218,Gabon,0,0.0,2119275.0,0.0
200219,Gabon,0,0.0,2119275.0,0.0
200220,Gabon,0,0.0,2119275.0,0.0
200221,Gabon,0,0.0,2119275.0,0.0
200222,Gabon,0,0.0,2119275.0,0.0
200223,Gabon,0,0.0,2119275.0,0.0
200224,Gabon,0,0.0,2119275.0,0.0
200225,Gabon,0,0.0,2119275.0,0.0
200226,Gabon,0,0.0,2119275.0,0.0
200227,Gabon,0,0.0,2119275.0,0.0
200228,Gabon,0,0.0,2119275.0,0.0
200229,Gabon,0,0.0,2119275.0,0.0
200301,Gabon,0,0.0,2119275.0,0.0
200302,Gabon,0,0.0,2119275.0,0.0
200303,Gabon,0,0.0,2119275.0,0.0
200304,Gabon,0,0.0,2119275.0,0.0
200305,Gabon,0,0.0,2119275.0,0.0
200306,Gabon,0,0.0,2119275.0,0.0
200307,Gabon,0,0.0,2119275.0,0.0
200308,Gabon,0,0.0,2119275.0,0.0
200309,Gabon,0,0.0,2119275.0,0.0
200310,Gabon,0,0.0,2119275.0,0.0
200311,Gabon,0,0.0,2119275.0,0.0
200312,Gabon,0,0.0,2119275.0,0.0
200313,Gabon,0,0.0,2119275.0,0.0
200314,Gabon,1,0.0,2119275.0,0.04718594802467825
200315,Gabon,1,0.0,2119275.0,0.04718594802467825
200316,Gabon,1,0.0,2119275.0,0.04718594802467825
200317,Gabon,1,0.0,2119275.0,0.04718594802467825
200318,Gabon,1,0.0,2119275.0,0.04718594802467825
200122,"Gambia, The",0,0.0,0.0,
200123,"Gambia, The",0,0.0,0.0,
200124,"Gambia, The",0,0.0,0.0,
200125,"Gambia, The",0,0.0,0.0,
200126,"Gambia, The",0,0.0,0.0,
200127,"Gambia, The",0,0.0,0.0,
200128,"Gambia, The",0,0.0,0.0,
200129,"Gambia, The",0,0.0,0.0,
200130,"Gambia, The",0,0.0,0.0,
200131,"Gambia, The",0,0.0,0.0,
200201,"Gambia, The",0,0.0,0.0,
200202,"Gambia, The",0,0.0,0.0,
200203,"Gambia, The",0,0.0,0.0,
200204,"Gambia, The",0,0.0,0.0,
200205,"Gambia, The",0,0.0,0.0,
200206,"Gambia, The",0,0.0,0.0,
200207,"Gambia, The",0,0.0,0.0,
200208,"Gambia, The",0,0.0,0.0,
200209,"Gambia, The",0,0.0,0.0,
200210,"Gambia, The",0,0.0,0.0,
200211,"Gambia, The",0,0.0,0.0,
